,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team,xg,xga
2,2020-09-26,13:30,Süper Lig,Matchweek 3,Sat,Away,W,3,1,Kayserispor,43.0,,İbrahim Akdağ,4-1-4-1,Tugay Kaan Numanoğlu,Match Report,,13.0,8.0,,0,0,2021,Erzurum BB,,
3,2020-10-03,16:00,Süper Lig,Matchweek 4,Sat,Home,D,0,0,Rizespor,52.0,,İbrahim Akdağ,4-1-4-1,Umit Öztürk,Match Report,,11.0,5.0,,0,0,2021,Erzurum BB,,
4,2020-10-24,19:00,Süper Lig,Matchweek 6,Sat,Home,L,1,2,Galatasaray,45.0,,İbrahim Akdağ,4-2-3-1,Arda Kardeşler,Match Report,,4.0,3.0,,1,1,2021,Erzurum BB,,
5,2020-10-30,20:00,Süper Lig,Matchweek 7,Fri,Away,L,1,5,Fatih Karagümrük,50.0,,İbrahim Akdağ,4-2-3-1,Fırat Aydınus,Match Report,,14.0,7.0,,0,0,2021,Erzurum BB,,
6,2020-11-07,16:00,Süper Lig,Matchweek 8,Sat,Home,D,1,1,Göztepe,54.0,,İbrahim Akdağ,4-3-3,Cüneyt Çakιr,Match Report,,13.0,4.0,,1,1,2021,Erzurum BB,,
7,2020-11-22,19:00,Süper Lig,Matchweek 9,Sun,Away,L,0,1,Trabzonspor,53.0,,Arturo Mina,4-3-3,Erkan Özdamar,Match Report,,21.0,7.0,,0,0,2021,Erzurum BB,,
8,2020-11-29,13:30,Süper Lig,Matchweek 10,Sun,Home,D,2,2,Antalyaspor,49.0,,Gabriel Obertan,4-3-3,Ali Şansalan,Match Report,,11.0,4.0,,0,0,2021,Erzurum BB,,
9,2020-12-05,16:00,Süper Lig,Matchweek 11,Sat,Away,L,0,2,Konyaspor,35.0,,Gabriel Obertan,4-3-3,Halis Özkahya,Match Report,,10.0,3.0,,0,0,2021,Erzurum BB,,
10,2020-12-09,19:30,Süper Lig,Matchweek 5,Wed,Away,L,0,3,Hatayspor,54.0,,Gabriel Obertan,3-4-1-2,Sarper Baris Saka,Match Report,,13.0,4.0,,0,0,2021,Erzurum BB,,
11,2020-12-13,13:30,Süper Lig,Matchweek 12,Sun,Home,L,0,1,Gençlerbirliği,51.0,,İbrahim Akdağ,3-4-3,Alper Ulusoy,Match Report,,15.0,5.0,,0,0,2021,Erzurum BB,,
12,2020-12-20,19:00,Süper Lig,Matchweek 13,Sun,Away,L,0,4,Beşiktaş,39.0,,İbrahim Akdağ,4-1-4-1,Halil Umut Meler,Match Report,,8.0,4.0,,0,0,2021,Erzurum BB,,
13,2020-12-23,16:00,Süper Lig,Matchweek 14,Wed,Home,L,1,2,Denizlispor,68.0,,İbrahim Akdağ,4-4-2◆,Hüseyin Göçek,Match Report,,13.0,6.0,,0,0,2021,Erzurum BB,,
14,2020-12-27,16:00,Süper Lig,Matchweek 15,Sun,Away,W,3,1,Yeni Mal'spor,37.0,,Gabriel Obertan,4-3-3,Mustafa Öğretmenoğlu,Match Report,,10.0,6.0,,0,0,2021,Erzurum BB,,
15,2021-01-02,13:30,Süper Lig,Matchweek 16,Sat,Home,D,1,1,Gaziantep FK,51.0,,Gabriel Obertan,4-3-3,Tugay Kaan Numanoğlu,Match Report,,5.0,1.0,,1,1,2021,Erzurum BB,,
16,2021-01-06,16:00,Süper Lig,Matchweek 17,Wed,Away,L,0,1,Başakşehir,50.0,,Gabriel Obertan,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,7.0,2.0,,0,0,2021,Erzurum BB,,
17,2021-01-11,16:00,Süper Lig,Matchweek 18,Mon,Home,L,0,3,Fenerbahçe,47.0,,Gabriel Obertan,4-2-3-1,Mete Kalkavan,Match Report,,13.0,3.0,,0,0,2021,Erzurum BB,,
18,2021-01-18,19:00,Süper Lig,Matchweek 19,Mon,Away,W,2,1,Kasımpaşa,45.0,,Aatif Chahechouhe,4-2-3-1,Atilla Karaoğlan,Match Report,,13.0,6.0,,0,0,2021,Erzurum BB,,
19,2021-01-21,16:00,Süper Lig,Matchweek 20,Thu,Home,D,1,1,Alanyaspor,35.0,,Aatif Chahechouhe,4-2-3-1,Turgut Doman,Match Report,,3.0,2.0,,0,0,2021,Erzurum BB,,
20,2021-01-31,13:30,Süper Lig,Matchweek 22,Sun,Home,W,1,0,Ankaragücü,43.0,,Aatif Chahechouhe,4-2-3-1,Umit Öztürk,Match Report,,11.0,5.0,,0,0,2021,Erzurum BB,,
21,2021-02-03,13:30,Süper Lig,Matchweek 23,Wed,Away,D,0,0,Sivasspor,46.0,,Aatif Chahechouhe,4-2-3-1,Fırat Aydınus,Match Report,,9.0,3.0,,0,0,2021,Erzurum BB,,
22,2021-02-07,13:30,Süper Lig,Matchweek 24,Sun,Home,D,1,1,Kayserispor,40.0,,Aatif Chahechouhe,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,7.0,2.0,,1,1,2021,Erzurum BB,,
23,2021-02-12,19:00,Süper Lig,Matchweek 25,Fri,Away,W,2,0,Rizespor,40.0,,Aatif Chahechouhe,4-2-3-1,Cüneyt Çakιr,Match Report,,17.0,8.0,,0,0,2021,Erzurum BB,,
24,2021-02-21,13:30,Süper Lig,Matchweek 26,Sun,Home,L,1,3,Hatayspor,46.0,,Aatif Chahechouhe,4-4-2,Serkan Tokat,Match Report,,15.0,5.0,,0,0,2021,Erzurum BB,,
25,2021-02-27,19:00,Süper Lig,Matchweek 27,Sat,Away,L,0,2,Galatasaray,34.0,,Aatif Chahechouhe,4-3-3,Mete Kalkavan,Match Report,,8.0,3.0,,0,0,2021,Erzurum BB,,
26,2021-03-03,13:30,Süper Lig,Matchweek 28,Wed,Home,D,2,2,Fatih Karagümrük,46.0,,Aatif Chahechouhe,4-2-3-1,Ali Şansalan,Match Report,,14.0,4.0,,1,1,2021,Erzurum BB,,
27,2021-03-08,19:00,Süper Lig,Matchweek 29,Mon,Away,L,1,3,Göztepe,53.0,,Aatif Chahechouhe,4-1-4-1,Zorbay Küçük,Match Report,,11.0,4.0,,0,0,2021,Erzurum BB,,
28,2021-03-14,16:00,Süper Lig,Matchweek 30,Sun,Home,D,0,0,Trabzonspor,49.0,,Aatif Chahechouhe,4-2-3-1,Ali Palabıyık,Match Report,,11.0,3.0,,0,0,2021,Erzurum BB,,
29,2021-03-21,13:30,Süper Lig,Matchweek 31,Sun,Away,L,1,3,Antalyaspor,40.0,,Aatif Chahechouhe,4-2-3-1,Erkan Özdamar,Match Report,,8.0,4.0,,0,0,2021,Erzurum BB,,
30,2021-04-04,13:30,Süper Lig,Matchweek 32,Sun,Home,L,1,2,Konyaspor,57.0,,Aatif Chahechouhe,4-4-2,Sarper Baris Saka,Match Report,,14.0,3.0,,0,0,2021,Erzurum BB,,
31,2021-04-07,16:00,Süper Lig,Matchweek 33,Wed,Away,D,1,1,Gençlerbirliği,73.0,,Aatif Chahechouhe,4-2-3-1,Suat Arslanboga,Match Report,,23.0,5.0,,0,1,2021,Erzurum BB,,
32,2021-04-11,19:00,Süper Lig,Matchweek 34,Sun,Home,L,2,4,Beşiktaş,46.0,,Aatif Chahechouhe,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,12.0,4.0,,0,0,2021,Erzurum BB,,
33,2021-04-17,13:30,Süper Lig,Matchweek 35,Sat,Away,W,3,2,Denizlispor,49.0,,Léo Schwechlen,4-2-3-1,Halil Umut Meler,Match Report,,13.0,5.0,,0,0,2021,Erzurum BB,,
34,2021-04-21,16:00,Süper Lig,Matchweek 36,Wed,Home,W,1,0,Yeni Mal'spor,52.0,,Cenk Ahmet Alkılıç,4-2-3-1,Ali Palabıyık,Match Report,,15.0,4.0,,0,0,2021,Erzurum BB,,
35,2021-04-25,16:00,Süper Lig,Matchweek 37,Sun,Away,W,3,2,Gaziantep FK,36.0,,Cenk Ahmet Alkılıç,4-2-3-1,Halis Özkahya,Match Report,,12.0,6.0,,0,0,2021,Erzurum BB,,
36,2021-04-29,16:00,Süper Lig,Matchweek 38,Thu,Home,L,1,2,Başakşehir,44.0,,Cenk Ahmet Alkılıç,4-3-3,Fırat Aydınus,Match Report,,21.0,5.0,,0,0,2021,Erzurum BB,,
37,2021-05-03,20:30,Süper Lig,Matchweek 39,Mon,Away,L,1,3,Fenerbahçe,40.0,,Cenk Ahmet Alkılıç,4-2-3-1,Mete Kalkavan,Match Report,,11.0,2.0,,0,0,2021,Erzurum BB,,
38,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Home,L,0,1,Kasımpaşa,58.0,,Cenk Ahmet Alkılıç,4-2-3-1,Halil Umut Meler,Match Report,,12.0,2.0,,0,0,2021,Erzurum BB,,
39,2021-05-11,20:30,Süper Lig,Matchweek 41,Tue,Away,W,3,2,Alanyaspor,37.0,,Léo Schwechlen,4-2-3-1,Alper Ulusoy,Match Report,,10.0,6.0,,0,0,2021,Erzurum BB,,
0,2020-09-13,17:00,Süper Lig,Matchweek 1,Sun,Home,L,1,2,Erzurum BB,49.0,,Korcan Çelikay,4-4-2,Burak Şeker,Match Report,,8.0,5.0,,0,0,2021,Ankaragucu,,
1,2020-09-27,16:00,Süper Lig,Matchweek 3,Sun,Away,D,0,0,Sivasspor,45.0,,Alper Potuk,4-2-3-1,Arda Kardeşler,Match Report,,2.0,2.0,,0,0,2021,Ankaragucu,,
2,2020-10-02,20:00,Süper Lig,Matchweek 4,Fri,Home,L,0,1,Kayserispor,51.0,,Alper Potuk,4-2-3-1,Bahattin Şimşek,Match Report,,14.0,6.0,,0,0,2021,Ankaragucu,,
3,2020-10-17,13:30,Süper Lig,Matchweek 5,Sat,Away,L,3,5,Rizespor,32.0,,Alper Potuk,4-1-4-1,Abdulkadir Bitigen,Match Report,,9.0,5.0,,0,0,2021,Ankaragucu,,
4,2020-10-31,19:00,Süper Lig,Matchweek 7,Sat,Away,L,0,1,Galatasaray,38.0,,Michał Pazdan,4-2-3-1,Ali Şansalan,Match Report,,7.0,1.0,,0,0,2021,Ankaragucu,,
5,2020-11-08,13:30,Süper Lig,Matchweek 8,Sun,Home,D,2,2,Fatih Karagümrük,42.0,,Michał Pazdan,4-4-2,Suat Arslanboga,Match Report,,14.0,5.0,,1,1,2021,Ankaragucu,,
6,2020-11-22,16:00,Süper Lig,Matchweek 9,Sun,Away,L,1,3,Göztepe,44.0,,Michał Pazdan,4-2-3-1,Fırat Aydınus,Match Report,,14.0,7.0,,0,1,2021,Ankaragucu,,
7,2020-11-27,19:30,Süper Lig,Matchweek 10,Fri,Home,L,0,1,Trabzonspor,50.0,,Alper Potuk,4-1-4-1,Mustafa Öğretmenoğlu,Match Report,,14.0,3.0,,0,0,2021,Ankaragucu,,
8,2020-12-06,16:00,Süper Lig,Matchweek 11,Sun,Away,L,0,1,Antalyaspor,54.0,,Alper Potuk,4-1-4-1,Halil Umut Meler,Match Report,,7.0,4.0,,0,0,2021,Ankaragucu,,
9,2020-12-12,19:00,Süper Lig,Matchweek 12,Sat,Home,W,4,3,Konyaspor,41.0,,Tiago Pinto,5-4-1,Mete Kalkavan,Match Report,,11.0,5.0,,1,1,2021,Ankaragucu,,
10,2020-12-15,16:00,Süper Lig,Matchweek 6,Tue,Home,W,2,0,Hatayspor,44.0,,Tiago Pinto,4-1-4-1,Hüseyin Göçek,Match Report,,11.0,6.0,,0,0,2021,Ankaragucu,,
11,2020-12-20,13:30,Süper Lig,Matchweek 13,Sun,Away,D,1,1,Gençlerbirliği,49.0,,Tiago Pinto,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,16.0,5.0,,0,0,2021,Ankaragucu,,
12,2020-12-24,19:00,Süper Lig,Matchweek 14,Thu,Home,L,0,1,Beşiktaş,38.0,,Tiago Pinto,4-1-4-1,Halis Özkahya,Match Report,,8.0,1.0,,0,0,2021,Ankaragucu,,
13,2020-12-27,16:00,Süper Lig,Matchweek 15,Sun,Away,W,2,1,Denizlispor,33.0,,Tiago Pinto,4-2-3-1,Özgür Yankaya,Match Report,,8.0,3.0,,0,0,2021,Ankaragucu,,
14,2021-01-02,16:00,Süper Lig,Matchweek 16,Sat,Home,W,3,1,Yeni Mal'spor,44.0,,Stelios Kitsiou,4-1-4-1,Volkan Bayarslan,Match Report,,9.0,5.0,,1,1,2021,Ankaragucu,,
15,2021-01-05,16:00,Süper Lig,Matchweek 17,Tue,Away,L,0,2,Gaziantep FK,51.0,,Daniel Łukasik,4-4-2,Alper Ulusoy,Match Report,,7.0,3.0,,0,0,2021,Ankaragucu,,
16,2021-01-10,16:00,Süper Lig,Matchweek 18,Sun,Home,L,1,2,Başakşehir,50.0,,Daniel Łukasik,4-4-2,Tugay Kaan Numanoğlu,Match Report,,13.0,3.0,,0,0,2021,Ankaragucu,,
17,2021-01-18,19:00,Süper Lig,Matchweek 19,Mon,Away,L,1,3,Fenerbahçe,43.0,,Daniel Łukasik,4-2-3-1,Arda Kardeşler,Match Report,,13.0,3.0,,0,0,2021,Ankaragucu,,
18,2021-01-21,19:00,Süper Lig,Matchweek 20,Thu,Home,W,1,0,Kasımpaşa,44.0,,Korcan Çelikay,4-2-3-1,Sarper Baris Saka,Match Report,,15.0,5.0,,0,0,2021,Ankaragucu,,
19,2021-01-25,19:00,Süper Lig,Matchweek 21,Mon,Away,L,3,4,Alanyaspor,36.0,,Korcan Çelikay,4-2-3-1,Cüneyt Çakιr,Match Report,,9.0,5.0,,0,0,2021,Ankaragucu,,
20,2021-01-31,13:30,Süper Lig,Matchweek 22,Sun,Away,L,0,1,Erzurum BB,57.0,,Korcan Çelikay,4-1-4-1,Umit Öztürk,Match Report,,6.0,2.0,,0,0,2021,Ankaragucu,,
21,2021-02-07,16:00,Süper Lig,Matchweek 24,Sun,Home,L,1,4,Sivasspor,63.0,,Korcan Çelikay,4-1-4-1,Burak Şeker,Match Report,,14.0,6.0,,0,0,2021,Ankaragucu,,
22,2021-02-13,13:30,Süper Lig,Matchweek 25,Sat,Away,D,0,0,Kayserispor,37.0,,Korcan Çelikay,4-2-3-1,Halil Umut Meler,Match Report,,4.0,0.0,,0,0,2021,Ankaragucu,,
23,2021-02-22,19:00,Süper Lig,Matchweek 26,Mon,Home,D,1,1,Rizespor,54.0,,Korcan Çelikay,4-2-3-1,Halis Özkahya,Match Report,,14.0,7.0,,0,0,2021,Ankaragucu,,
24,2021-02-27,13:30,Süper Lig,Matchweek 27,Sat,Away,L,1,4,Hatayspor,38.0,,Korcan Çelikay,4-2-3-1,Atilla Karaoğlan,Match Report,,6.0,2.0,,0,0,2021,Ankaragucu,,
25,2021-03-03,19:00,Süper Lig,Matchweek 28,Wed,Home,W,2,1,Galatasaray,33.0,,Korcan Çelikay,4-2-3-1,Halil Umut Meler,Match Report,,8.0,3.0,,1,1,2021,Ankaragucu,,
26,2021-03-07,13:30,Süper Lig,Matchweek 29,Sun,Away,W,1,0,Fatih Karagümrük,37.0,,Ante Kulušić,4-2-3-1,Halis Özkahya,Match Report,,4.0,3.0,,0,0,2021,Ankaragucu,,
27,2021-03-14,13:30,Süper Lig,Matchweek 30,Sun,Home,W,3,0,Göztepe,40.0,,Ante Kulušić,4-2-3-1,Hüseyin Göçek,Match Report,,17.0,9.0,,0,0,2021,Ankaragucu,,
28,2021-03-20,19:00,Süper Lig,Matchweek 31,Sat,Away,L,1,4,Trabzonspor,42.0,,Tiago Pinto,4-2-3-1,Zorbay Küçük,Match Report,,12.0,7.0,,1,1,2021,Ankaragucu,,
29,2021-04-04,16:00,Süper Lig,Matchweek 32,Sun,Home,W,1,0,Antalyaspor,41.0,,Korcan Çelikay,4-2-3-1,Ali Palabıyık,Match Report,,9.0,3.0,,0,0,2021,Ankaragucu,,
30,2021-04-07,16:00,Süper Lig,Matchweek 33,Wed,Away,D,1,1,Konyaspor,45.0,,Korcan Çelikay,4-2-3-1,Arda Kardeşler,Match Report,,11.0,5.0,,0,0,2021,Ankaragucu,,
31,2021-04-11,16:00,Süper Lig,Matchweek 34,Sun,Home,W,2,1,Gençlerbirliği,52.0,,Korcan Çelikay,4-2-3-1,Serkan Tokat,Match Report,,15.0,5.0,,0,0,2021,Ankaragucu,,
32,2021-04-16,19:00,Süper Lig,Matchweek 35,Fri,Away,D,2,2,Beşiktaş,38.0,,Korcan Çelikay,4-2-3-1,Halis Özkahya,Match Report,,7.0,3.0,,2,2,2021,Ankaragucu,,
33,2021-04-21,16:00,Süper Lig,Matchweek 36,Wed,Home,D,1,1,Denizlispor,50.0,,Korcan Çelikay,4-2-3-1,Abdulkadir Bitigen,Match Report,,15.0,6.0,,0,0,2021,Ankaragucu,,
34,2021-04-25,13:30,Süper Lig,Matchweek 37,Sun,Away,L,1,2,Yeni Mal'spor,52.0,,Korcan Çelikay,4-2-3-1,Umit Öztürk,Match Report,,9.0,4.0,,1,1,2021,Ankaragucu,,
35,2021-04-29,20:30,Süper Lig,Matchweek 38,Thu,Home,L,0,1,Gaziantep FK,50.0,,Korcan Çelikay,4-2-3-1,Hüseyin Göçek,Match Report,,15.0,0.0,,0,0,2021,Ankaragucu,,
36,2021-05-03,16:00,Süper Lig,Matchweek 39,Mon,Away,L,1,2,Başakşehir,30.0,,Ante Kulušić,4-2-3-1,Halil Umut Meler,Match Report,,8.0,3.0,,0,0,2021,Ankaragucu,,
37,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Home,L,1,2,Fenerbahçe,31.0,,Ante Kulušić,4-2-3-1,Fırat Aydınus,Match Report,,15.0,5.0,,0,0,2021,Ankaragucu,,
38,2021-05-11,20:30,Süper Lig,Matchweek 41,Tue,Away,L,1,3,Kasımpaşa,59.0,,Ante Kulušić,4-2-3-1,Mete Kalkavan,Match Report,,16.0,7.0,,0,0,2021,Ankaragucu,,
39,2021-05-15,18:00,Süper Lig,Matchweek 42,Sat,Home,L,0,1,Alanyaspor,44.0,,Ante Kulušić,4-2-3-1,Umit Öztürk,Match Report,,10.0,3.0,,0,0,2021,Ankaragucu,,
0,2020-09-13,20:00,Süper Lig,Matchweek 1,Sun,Away,L,0,2,Antalyaspor,62.0,,Zargo Touré,4-2-3-1,Yasin Kol,Match Report,,6.0,1.0,,0,0,2021,Genclerbirligi,,
1,2020-09-19,13:30,Süper Lig,Matchweek 2,Sat,Home,D,0,0,Konyaspor,55.0,,Zargo Touré,4-2-3-1,Mustafa Öğretmenoğlu,Match Report,,12.0,1.0,,0,0,2021,Genclerbirligi,,
2,2020-10-04,16:00,Süper Lig,Matchweek 4,Sun,Away,W,1,0,Beşiktaş,36.0,,Zargo Touré,4-2-3-1,Mete Kalkavan,Match Report,,10.0,4.0,,0,0,2021,Genclerbirligi,,
3,2020-10-19,20:00,Süper Lig,Matchweek 5,Mon,Home,L,1,2,Denizlispor,64.0,,Zargo Touré,4-2-3-1,Mert Güzenge,Match Report,,9.0,1.0,,0,1,2021,Genclerbirligi,,
4,2020-10-25,13:30,Süper Lig,Matchweek 6,Sun,Away,L,1,2,Yeni Mal'spor,57.0,,Zargo Touré,3-5-1-1,Halis Özkahya,Match Report,,5.0,1.0,,0,0,2021,Genclerbirligi,,
5,2020-10-31,13:30,Süper Lig,Matchweek 7,Sat,Home,D,1,1,Gaziantep FK,57.0,,Zargo Touré,4-2-3-1,Turgut Doman,Match Report,,15.0,5.0,,0,0,2021,Genclerbirligi,,
6,2020-11-08,16:00,Süper Lig,Matchweek 8,Sun,Away,L,1,2,Başakşehir,30.0,,Zargo Touré,4-2-3-1,Mustafa Öğretmenoğlu,Match Report,,6.0,2.0,,0,0,2021,Genclerbirligi,,
7,2020-11-21,16:00,Süper Lig,Matchweek 9,Sat,Home,L,1,5,Fenerbahçe,54.0,,Zargo Touré,4-2-3-1,Halil Umut Meler,Match Report,,11.0,5.0,,0,0,2021,Genclerbirligi,,
8,2020-11-29,16:00,Süper Lig,Matchweek 10,Sun,Away,L,0,2,Kasımpaşa,56.0,,Zargo Touré,4-2-3-1,Mete Kalkavan,Match Report,,20.0,5.0,,0,1,2021,Genclerbirligi,,
9,2020-12-05,13:30,Süper Lig,Matchweek 11,Sat,Home,W,2,1,Alanyaspor,34.0,,Zargo Touré,4-2-3-1,Fırat Aydınus,Match Report,,14.0,5.0,,0,0,2021,Genclerbirligi,,
10,2020-12-13,13:30,Süper Lig,Matchweek 12,Sun,Away,W,1,0,Erzurum BB,49.0,,Halil Pehlivan,4-2-3-1,Alper Ulusoy,Match Report,,12.0,6.0,,0,0,2021,Genclerbirligi,,
11,2020-12-20,13:30,Süper Lig,Matchweek 13,Sun,Home,D,1,1,Ankaragücü,51.0,,Halil Pehlivan,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,9.0,3.0,,0,0,2021,Genclerbirligi,,
12,2020-12-24,16:00,Süper Lig,Matchweek 14,Thu,Away,L,1,3,Sivasspor,58.0,,Halil Pehlivan,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,10.0,4.0,,0,0,2021,Genclerbirligi,,
13,2020-12-28,16:00,Süper Lig,Matchweek 15,Mon,Home,W,3,2,Kayserispor,54.0,,Zargo Touré,4-2-3-1,Cüneyt Çakιr,Match Report,,14.0,6.0,,0,0,2021,Genclerbirligi,,
14,2021-01-03,13:30,Süper Lig,Matchweek 16,Sun,Away,D,1,1,Rizespor,33.0,,Zargo Touré,4-5-1,Suat Arslanboga,Match Report,,17.0,7.0,,0,0,2021,Genclerbirligi,,
15,2021-01-06,16:00,Süper Lig,Matchweek 17,Wed,Home,W,3,1,Hatayspor,52.0,,Zargo Touré,4-2-3-1,Yasin Kol,Match Report,,21.0,9.0,,2,2,2021,Genclerbirligi,,
16,2021-01-09,19:00,Süper Lig,Matchweek 18,Sat,Away,L,0,6,Galatasaray,41.0,,Zargo Touré,4-2-3-1,Halis Özkahya,Match Report,,5.0,2.0,,0,0,2021,Genclerbirligi,,
17,2021-01-15,19:00,Süper Lig,Matchweek 19,Fri,Home,L,1,3,Fatih Karagümrük,64.0,,Zargo Touré,4-2-3-1,Ali Şansalan,Match Report,,17.0,3.0,,1,1,2021,Genclerbirligi,,
18,2021-01-19,16:00,Süper Lig,Matchweek 20,Tue,Away,L,0,4,Göztepe,43.0,,Zargo Touré,5-3-2,Burak Şeker,Match Report,,5.0,2.0,,0,0,2021,Genclerbirligi,,
19,2021-01-23,16:00,Süper Lig,Matchweek 21,Sat,Home,L,1,2,Trabzonspor,36.0,,Zargo Touré,4-2-3-1,Mustafa Öğretmenoğlu,Match Report,,13.0,2.0,,1,1,2021,Genclerbirligi,,
20,2021-01-31,16:00,Süper Lig,Matchweek 22,Sun,Home,L,0,1,Antalyaspor,50.0,,Zargo Touré,4-1-4-1,Bahattin Şimşek,Match Report,,7.0,2.0,,0,0,2021,Genclerbirligi,,
21,2021-02-03,19:00,Süper Lig,Matchweek 23,Wed,Away,D,0,0,Konyaspor,32.0,,Zargo Touré,4-2-3-1,Özgür Yankaya,Match Report,,8.0,3.0,,0,0,2021,Genclerbirligi,,
22,2021-02-15,16:00,Süper Lig,Matchweek 25,Mon,Home,L,0,3,Beşiktaş,43.0,,Zargo Touré,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,5.0,1.0,,0,0,2021,Genclerbirligi,,
23,2021-02-20,16:00,Süper Lig,Matchweek 26,Sat,Away,L,0,1,Denizlispor,55.0,,Zargo Touré,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,12.0,1.0,,0,0,2021,Genclerbirligi,,
24,2021-02-26,16:00,Süper Lig,Matchweek 27,Fri,Home,D,1,1,Yeni Mal'spor,69.0,,Halil Pehlivan,4-2-3-1,Alper Ulusoy,Match Report,,13.0,3.0,,0,0,2021,Genclerbirligi,,
25,2021-03-02,16:00,Süper Lig,Matchweek 28,Tue,Away,L,1,2,Gaziantep FK,41.0,,Soner Dikmen,4-2-3-1,Bahattin Şimşek,Match Report,,14.0,5.0,,0,0,2021,Genclerbirligi,,
26,2021-03-07,16:00,Süper Lig,Matchweek 29,Sun,Home,L,0,1,Başakşehir,34.0,,Soner Dikmen,4-2-3-1,Özgür Yankaya,Match Report,,10.0,3.0,,0,0,2021,Genclerbirligi,,
27,2021-03-14,19:00,Süper Lig,Matchweek 30,Sun,Away,W,2,1,Fenerbahçe,27.0,,Halil Pehlivan,4-2-3-1,Abdulkadir Bitigen,Match Report,,7.0,3.0,,0,0,2021,Genclerbirligi,,
28,2021-03-20,13:30,Süper Lig,Matchweek 31,Sat,Home,W,2,1,Kasımpaşa,30.0,,Halil Pehlivan,4-2-3-1,Arda Kardeşler,Match Report,,8.0,2.0,,0,0,2021,Genclerbirligi,,
29,2021-04-04,16:00,Süper Lig,Matchweek 32,Sun,Away,W,2,1,Alanyaspor,29.0,,Halil Pehlivan,4-2-3-1,Ali Şansalan,Match Report,,10.0,3.0,,0,0,2021,Genclerbirligi,,
30,2021-04-07,16:00,Süper Lig,Matchweek 33,Wed,Home,D,1,1,Erzurum BB,27.0,,Halil Pehlivan,4-2-3-1,Suat Arslanboga,Match Report,,6.0,2.0,,0,0,2021,Genclerbirligi,,
31,2021-04-11,16:00,Süper Lig,Matchweek 34,Sun,Away,L,1,2,Ankaragücü,48.0,,Diego Ângelo,4-2-3-1,Serkan Tokat,Match Report,,12.0,6.0,,0,0,2021,Genclerbirligi,,
32,2021-04-16,16:00,Süper Lig,Matchweek 35,Fri,Home,L,2,3,Sivasspor,41.0,,Halil Pehlivan,4-2-3-1,Umit Öztürk,Match Report,,8.0,5.0,,0,0,2021,Genclerbirligi,,
33,2021-04-20,16:00,Süper Lig,Matchweek 36,Tue,Away,D,2,2,Kayserispor,43.0,,Halil Pehlivan,5-4-1,Alper Ulusoy,Match Report,,9.0,3.0,,0,0,2021,Genclerbirligi,,
34,2021-04-23,20:30,Süper Lig,Matchweek 37,Fri,Home,W,2,1,Rizespor,50.0,,Halil Pehlivan,4-2-3-1,Bahattin Şimşek,Match Report,,12.0,6.0,,0,0,2021,Genclerbirligi,,
35,2021-04-27,20:30,Süper Lig,Matchweek 38,Tue,Away,L,1,3,Hatayspor,50.0,,Halil Pehlivan,4-2-3-1,Arda Kardeşler,Match Report,,18.0,6.0,,1,1,2021,Genclerbirligi,,
36,2021-05-02,20:30,Süper Lig,Matchweek 39,Sun,Home,L,0,2,Galatasaray,36.0,,Halil Pehlivan,4-2-3-1,Halis Özkahya,Match Report,,6.0,1.0,,0,0,2021,Genclerbirligi,,
37,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Away,L,1,5,Fatih Karagümrük,44.0,,Diego Ângelo,4-2-3-1,Özgür Yankaya,Match Report,,8.0,2.0,,0,0,2021,Genclerbirligi,,
38,2021-05-11,20:30,Süper Lig,Matchweek 41,Tue,Home,W,5,3,Göztepe,51.0,,Diego Ângelo,4-2-3-1,Suat Arslanboga,Match Report,,12.0,8.0,,0,0,2021,Genclerbirligi,,
39,2021-05-15,20:30,Süper Lig,Matchweek 42,Sat,Away,L,1,2,Trabzonspor,36.0,,Zargo Touré,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,9.0,4.0,,0,0,2021,Genclerbirligi,,
0,2020-09-12,20:00,Süper Lig,Matchweek 1,Sat,Away,L,1,5,Göztepe,58.0,,Hugo Rodallega,4-3-3,Tugay Kaan Numanoğlu,Match Report,,8.0,1.0,,0,0,2021,Denizlispor,,
1,2020-09-19,16:00,Süper Lig,Matchweek 2,Sat,Home,D,0,0,Trabzonspor,45.0,,Hugo Rodallega,4-3-3,Volkan Bayarslan,Match Report,,9.0,2.0,,0,0,2021,Denizlispor,,
2,2020-09-28,20:00,Süper Lig,Matchweek 3,Mon,Away,L,0,1,Antalyaspor,51.0,,Hugo Rodallega,5-3-2,Halis Özkahya,Match Report,,5.0,2.0,,0,0,2021,Denizlispor,,
